"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","07","CSX","000219411","24","07","GFRR","GFRR243499","24","07","CSX","000219411","","","24","07","17","1","25","PM","01","0","0","0","0","","THOMASVILLE","0692.0","13","92","2","1","000","","","1","0","","","YARD TRACK 003","1","0000.0","2","","","000","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1534","T001","","0","0","0","0","T001","2","1","000","1534","","13C275","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","234","","2024","0","0","0","0","0","0","THOMAS","275","","","","N","","","GEORGIA & FLORIDA RAILNET TRAIN GFRR 95; WHILE ENTERING THOMASVILLE YARD OFF THE NORTH ALBANY WYE TR","ACK INTO TRACK 003 DERAILED CAR LINE 53 IN THEIR TRAIN (DAKX 252494) AT THE 003/LADDER TRACK FROG. G","GRR ESTIMATED DAMAGES = $15,500.00","","","","","","","","","","","","","","30.83315","-83.992786","2","5","","","","THOMASVILLE",
"24","07","CSX","000219579","","","","","24","07","CSX","000219579","","","24","07","28","9","0","PM","01","0","0","0","0","","SAVANNAH","0496.0","13","80","4","1","007","E","Y292","1","0","7","Y","A24","1","0000.0","2","CSXT","600937","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","28","0","28","0","0","0","0","1","0","0","21146","1468","H601","","0","0","0","0","H601","2","1","007","22614","","13C051","0","000000","0","1","0","0","0","06","","","","1","3","","1","","","","364","","2024","0","0","0","0","0","0","CHATHAM","051","00","00","","N","3286","0","Y29228 FO WENT TO THE COUPLING IN A24 AND BROUGHT THE CARS HE HAD A HOLD OF TO THE MIDDLE COUPLING A","ND BROUGHT THE CUT TO HIM AND FAILED TO HAVE CONTROL OF HIS TRAIN AND ATTEMPTED TO COUPLE UP. CARS D","ID NOT MAKE AND THE CARS THAT HE WAS COUPLING UP TO ROLLED OUT THE NORTH END WHILE Y39528 WAS SWING","A CUT OF CARS OUT OF A29 SIDE SWIPING  CARS AND DERAILING A CAR.","","","","","","","","","","","","1","32.02769","-81.148832","2","5","","","","SAVANNAH",
"24","07","CSX","000219678","","","","","24","07","CSX","000219678","","","24","07","30","1","30","PM","01","0","0","0","0","","FITZGERALD","0659.0","13","90","2","1","009","E","L737","2","728","1","Y","OCILLA SPUR","1","0000.0","2","MDIX","005418","005","N","","","000","","1","0","0","0","0","0","0","0","0","0","4","0","7","0","0","2","0","1","0","0","12799","6592","T205","","0","0","0","0","T205","2","1","009","19391","","13C017","0","000000","0","1","0","1","0","05","30","05","30","1","3","","1","","","","88","","2024","0","0","0","0","0","0","BEN HILL","017","00","00","","N","715","1","L73730 DERAILED 3 CARS. (MDIX5387, MDIX5418, MDIX5424) DUE TO MISSING OR DEFECTIVE TIES.","","","","","","","","","","","","","","","0","31.723527","-83.271097","2","5","","","","FITZGERALD",
"24","07","NS","157383","","","","","24","07","NS","157383","","","24","07","12","4","42","PM","01","1","0","0","0","","SUWANEE","606.50","13","91","3","1","043","E","283P","2","1660","1","Y","SINGLE MAIN TRACK","4","36","1","UCRY","057486","039","Y","","","000","","4","0","0","0","0","0","0","0","0","0","41","0","0","0","0","3","0","0","0","0","12850","110000","M505","","0","0","0","0","M505","1","4","043","122850","","13C135","0","000000","0","1","0","1","0","05","27","05","27","1","3","","1","","","","102","","2024","0","0","0","0","0","0","GWINNETT","135","","","","N","7223","2","283P412 WAS TRAVELING SOUTH AT MILEPOST 606.5 WHEN THE REAR RCAR DTTX 789729 DERAILED IN SINGLE TRAC","K.","","","","","","","","","","","","","","0","34.057757","-84.065896","1","1","J","","","GREENVILLE",
"24","06","NS","157000","","","","","24","06","NS","157000","","","24","06","08","5","35","PM","12","1","1","1","0","","ATLANTA","148","13","85","3","1","000","E","NOTR","1","0","7","N","CT20","1","","2","SIOX","031032","001","Y","","","000","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","40782","2599","H318","H601","0","0","0","0","H318","2","1","000","171368","","13C121","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","219","","2024","0","0","0","0","0","0","FULTON","121","00","00","","N","1769","0","GA21 RCO DURING NORMAL HUMPING OPERATIONS, DROPPED 5 LOADED TANK CARS FROM THE TOP OF THE HUMP INTO","CT20. CTCX 730096 STRUCK SIOX 031032, DAMAGING CTCX 730096. CTCX 730096 IS A LOADED CLASS 3 ETHANOL","CAR AND IS LEAKING.","","","","","","","","","","","","","0","33.79352","-84.444441","2","5","K","L","","ATLANTA TERMINAL",
"24","06","NS","157000","","","","","24","06","NS","157000","","","24","06","08","5","35","PM","12","1","1","0","0","","ATLANTA","148.00","13","85","3","1","000","E","NOTR","1","0","5","N","CT20","1","","2","CTCX","730096","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","127987","0","H318","H601","0","0","0","0","H318","2","1","000","171368","","13C121","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","219","","2024","0","0","0","0","0","0","FULTON","121","00","00","","N","80","0","GA21 RCO DURING NORMAL HUMPING OPERATIONS, DROPPED 5 LOADED TANK CARS FROM THE TOP OF THE HUMP INTO","CT20. CTCX 730096 STRUCK SIOX 031032, DAMAGING CTCX 730096. CTCX 730096 IS A LOADED CLASS 3 ETHANOL","CAR AND IS LEAKING.","","","","","","","","","","","","","0","33.79352","-84.444441","2","5","K","L","","ATLANTA TERMINAL",
"24","06","NS","157022","","","","","24","06","NS","157022","","","24","06","10","6","30","PM","12","0","0","0","0","","MACON","242.00","13","87","3","1","006","E","NOTR","1","0","5","Y","CT20","1","","2","AEX","036614","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","9000","5000","M411","","0","0","0","0","M411","2","1","006","22452","","13C021","0","000000","0","1","0","1","0","06","","06","","3","3","","1","","","","275","","2024","0","0","0","0","0","0","BIBB","021","","","","N","100","0","AEX21341(B END) WAS STRUCK BY THE AEX 36614(A END), WHICH RESULTED IN A BYPASS COUPLING. FALLING IN","BETWEEN THE GAUGE. WHILE GM66 WAS GATHERING THE TRACK, THESE TWO CARS COUPLED AND WERE PULLED NORTH.","RESULTING IN EXCESSIVE LATERAL FORCES ON THE EASTRAIL, CAUSING IT TO ROLL.","","","","","","","","","","","","","0","32.81373","-83.622794","2","5","K","","","BRUNSWICK",
"24","06","NS","157022","","","","","24","06","NS","157022","","","24","06","10","6","30","PM","12","0","0","0","0","","MACON","242.00","13","87","3","1","000","E","NOTR","1","0","6","N","CT20","1","","2","AEX","021341","002","Y","","","000","","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","8452","0","M411","","0","0","0","0","M411","2","1","006","22452","","13C021","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","275","","2024","0","0","0","0","0","0","BIBB","021","","","","N","500","0","AEX21341(B END) WAS STRUCK BY THE AEX 36614(A END), WHICH RESULTED IN A BYPASS COUPLING. FALLING IN","BETWEEN THE GAUGE. WHILE GM66 WAS GATHERING THE TRACK, THESE TWO CARS COUPLED AND WERE PULLED NORTH.","RESULTING IN EXCESSIVE LATERAL FORCES ON THE EASTRAIL, CAUSING IT TO ROLL.","","","","","","","","","","","","","0","32.81373","-83.622794","2","5","K","","","BRUNSWICK",
"24","06","NS","157078","","","","","24","06","NS","157078","","","24","06","16","10","40","PM","12","0","0","0","0","","ROME","077.00","13","85","4","1","000","E","NOTR","2","0","5","N","CT05","1","","2","TBOX","631274","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1952","0","H310","","0","0","0","0","H310","2","1","008","32148","","13C115","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","430","","2024","0","0","0","0","0","0","FLOYD","115","","","","N","100","0","G56G116 SWITCHING PULLED OUT OF TRACK CT05 WITH 2 ENGINES (ECO SET) AND 5 CARS. THE CONDUCTOR STOP T","HE MOVEMENT NEAR CT04 SWITCH.  HE KICKED CAR GATX 224765 LOADED NON HAZARD INTO CT06.  AFTER SEEING","THE CAR IN THE CLEAR IN CT06 CONDUCTOR THEN LINEDTHE SWITCH INTO CT05 AND KICKED CAR TBOX 631274 EMP","TY TO CT05. AFTER KICKING TBOX 631274 HE NOTICED THE GATX 224765 HAD ROLL BACK OUT CT06 SOUTH TOWARD","S HIM AT THE CT05 SWITCH AREA.","","","","","","","","","","","0","34.277317","-85.141959","2","5","K","L","","ATLANTA NORTH",
"24","06","NS","157139","","","","","24","06","NS","157139","","","24","06","24","12","0","AM","12","0","0","0","0","","MACON","242","13","80","4","1","006","E","NOTR","1","0","6","Y","CT43","1","","2","NS","006117","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","600","4953","M411","","0","0","0","0","M411","2","1","006","42678","","13C021","0","000000","0","1","0","1","0","01","30","01","30","1","3","","1","","","","207","","2024","0","0","0","0","0","0","BIBB","021","","","","N","145","","GM42 COUPLED UP TO THE NORTH END OF CT43, WHEN THEY STARTED TO STRETCH THE TRACK, A BYPASSED COUPLIN","G WITHIN THE CUT OF CARS CAME LOOSE CAUSING THE TRACK TO ROLL UNDERNEATH THE HEAD 5 CARS AND BOTTOM","ENGINE.","","","","","","","","","","","","","0","32.81373","-83.622794","2","5","K","","","BRUNSWICK",
"24","06","ATK","180814","","","","","24","06","CSX","000220529","","","24","06","20","6","11","AM","09","0","0","0","0","","NAHUNTA","0581.0","13","77","1","1","074","E","91","2","0","2","Y","MAIN TRACK","4","0","1","AMT","000329","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","29800","0","M404","","0","0","0","0","M404","1","4","074","29800","","13C025","0","000000","0","1","0","1","1","07","52","07","13","1","3","","6","","","","201","","2024","0","0","0","0","0","0","BRANTLEY","025","","","","N","912","1","Tree strike: Train 91(19) with E/329 in the lead and E/351 trailing, struck a large tree on CSX Nahu","nta Subdivision MP 581. The windshield was shattered on fireman side. No other damages were reported",".","","","","","","","","","","","","","0","31.141371","-81.998703","1","1","Q","","","NAHUNTA",
"24","07","UP","0724GL005","","","","","24","07","UP","0724GL005","","","24","07","06","5","24","AM","12","0","0","0","0","","DES MOINES","355.0","19","61","1","1","003","E","","4","140","5","N","YARD 023","1","","2","TILX","291006","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7857","0","H318","","0","0","0","0","H318","2","1","005","20721","","19C153","0","000000","0","0","0","0","0","","","","","1","6","","CL","","","","273","","2024","0","0","0","0","0","0","POLK","153","00","00","","N","61","0","WHILE SWITCHING ON THE EAST END OF THE YARD, THE YDM38R-05 FAILED TO ENSURE THE CAR KICKED INTO TRAC","K 23 WOULD REMAIN IN THE CLEAR, THE CAR ROLLED BACK INTO THEIR TRAIN, FOULING THE WORKING LEAD, CAUS","ING A RUN THROUGH SWITCH AND EXTENSIVE DAMAGE TO TWO CARS. NO DERAILMENT.","","","","","","","","","","","","","0","41.589444","-93.570348","2","5","L","","","PERRY SUB",
"24","07","UP","0724GL005","","","","","24","07","UP","0724GL005","","","24","07","06","5","24","AM","12","0","0","0","0","","DES MOINES","355.0","19","61","1","1","005","E","YDM3","3","3278","7","Y","YARD 023","1","","2","MULX","701771","030","N","","","000","","2","0","0","0","0","0","0","0","0","0","22","0","8","0","0","0","0","0","0","0","12864","0","H318","","0","0","0","0","H318","2","1","005","20721","","19C153","0","000000","0","2","0","0","0","05","55","","","3","6","","CL","","","","273","","2024","0","0","0","0","0","0","POLK","153","00","00","","N","2825","2","WHILE SWITCHING ON THE EAST END OF THE YARD, THE YDM38R-05 FAILED TO ENSURE THE CAR KICKED INTO TRAC","K 23 WOULD REMAIN IN THE CLEAR, THE CAR ROLLED BACK INTO THEIR TRAIN, FOULING THE WORKING LEAD, CAUS","ING A RUN THROUGH SWITCH AND EXTENSIVE DAMAGE TO TWO CARS. NO DERAILMENT.","","","","","","","","","","","","","3","41.589444","-93.570348","2","5","L","","","PERRY SUB",
"24","04","CRSH","146850","","","","","24","04","CRSH","146850","","","24","04","03","3","30","PM","04","0","0","0","0","","LINDEN","001.00","34","45","2","3","003","E","FM17","2","0","7","Y","SINGLE MAIN TRACK","2","0000","1","NS","001705","002","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14270","0","H306","","0","0","0","0","H306","1","2","003","16490","","34C039","0","000000","0","1","0","1","1","10","30","10","30","3","1","","Cl","","","","39","","2024","0","0","0","0","0","0","UNION","039","00","00","","N","137","2","FM17 SIDESWIPED THE FO16 WHILE SHOVING.","","","","","","","","","","","","","","","0","40.642372","-74.204316","1","1","D","","","NORTH JERSEY",
"24","07","BNSF","KS0724107","","","","","24","07","BNSF","KS0724107","","","24","07","20","12","27","AM","01","0","0","0","0","","OTTAWA","60.1","20","65","4","2","052","R","GNSI","4","13031","1","Y","MAIN 2 TRACK","5","108.45","1","NS","295122","051","Y","","","000","","2","0","0","0","1","0","0","0","0","0","99","0","0","0","0","30","0","0","0","0","1850289","641000","T204","","0","0","0","0","T204","1","5","052","2491289","","20C059","0","000000","0","1","0","1","0","05","42","05","42","1","6","","1","","","","178","","2024","0","0","0","0","0","0","FRANKLIN","059","00","00","","N","5891","2","G-NSISMR3-A13 REPORTED DERAILING 30 RAILCARS ON MAIN 2 TRACK AT WEST OTTAWA WITH DERAILED CARS FOULI","NG MAIN 1 TRACK.  CAUSE DUE TO BROKEN RAIL - WELD (FIELD). NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","38.621252","-95.337884","1","1","Q","","","EMPORIA",
"24","07","NS","157469","","","","","24","07","NS","157469","","","24","07","24","3","49","PM","01","5","0","0","0","","ATLANTA","148.00","13","79","2","2","000","R","187G","1","8656","1","Y","FT16","1","","2","UTCX","051176","020","N","","","000","","3","0","0","0","0","0","0","0","0","0","64","0","11","0","0","0","0","11","0","0","291480","163500","H503","","0","0","0","0","H503","2","1","000","454980","","13C121","0","000000","0","1","0","1","0","02","05","02","05","1","3","","1","","","","155","","2024","0","0","0","0","0","0","FULTON","121","00","00","","N","6126","2","TRAIN 187G224 WHILE PULLING NORTH INTO FT16 AT INMAN YARD (148H MP) NEAR ATLANTA GA DERAILED 11 EMPT","Y CARS, NO INJURIES. ONE REFRIGERATOR CAR LEAKING FUEL.","","","","","","","","","","","","","","0","33.79352","-84.444441","2","5","K","L","","ATLANTA TERMINAL",
"24","08","NS","157829","","","","","24","08","NS","157829","","","24","08","25","4","45","PM","12","0","0","0","0","","ATLANTA","148.00","13","90","3","1","002","E","NOTR","1","0","5","Y","CT15","1","","2","MWCX","000395","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","16500","0","M599","","0","0","0","0","M599","2","1","002","17250","","13C121","0","000000","0","1","0","0","0","08","","","","1","3","","1","","","","90","","2024","0","0","0","0","0","0","FULTON","121","","","","N","80","","DURING NORMAL SWITCHING OPERATIONS THERE WAS A BYPASSED COUPLING THAT CAUSED A DERAILMENT.","","","","","","","","","","","","","","","0","33.79352","-84.444441","2","5","K","","","ATLANTA TERMINAL",
"24","08","NS","157829","","","","","24","08","NS","157829","","","24","08","25","4","45","PM","12","0","0","0","0","","ATLANTA","148.00","13","90","3","1","000","E","NOTR","1","0","5","N","CT15","1","","2","CRDX","011024","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","750","0","M599","","0","0","0","0","M599","2","1","002","17250","","13C121","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","90","","2024","0","0","0","0","0","0","FULTON","121","","","","N","80","","DURING NORMAL SWITCHING OPERATIONS THERE WAS A BYPASSED COUPLING THAT CAUSED A DERAILMENT.","","","","","","","","","","","","","","","0","33.79352","-84.444441","2","5","K","","","ATLANTA TERMINAL",
"24","08","CSX","000219872","","","","","24","08","CSX","000219872","","637702H","24","08","10","1","37","PM","07","9","0","0","0","","WAYCROSS","0587.0","13","91","2","1","032","R","I025","2","10649","1","Y","#2 MAIN","3","0036.8","1","CSXT","000941","001","Y","","","000","","3","0","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","0","0","4548","9855","M308","","0","0","0","0","M308","1","3","032","14403","","13C299","0","000000","0","1","0","1","0","06","15","06","15","1","3","","1","","","","187","","2024","0","0","0","0","0","0","WARE","299","","","","N","12539","2","I02509 TRAVELING SOUTH ON #2 TRACK STRUCK A TRACTOR TRAILER THAT WENT AROUND THE GATES.  PROTECTION","ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","","","","","","","","","","","0","31.207269","-82.36605","1","1","D","","","FITZGERALD",
"24","08","CIRR","CIR914224D","","","","","24","08","CIRR","CIR914224D","","","24","08","29","8","30","AM","01","0","0","0","0","","CEDAR SPRINGS","5","13","84","2","1","003","E","#2","2","1750","1","Y","POND SPUR","1","","3","MTZX","250037","019","Y","","","000","","1","0","0","0","0","0","0","0","0","0","18","0","6","0","0","2","0","0","0","0","25000","5000","T110","","0","0","0","0","T110","3","1","003","30000","","13C099","0","000000","0","1","0","1","0","01","05","01","05","1","3","","Cl","","","","450","","2024","0","0","0","0","0","0","EARLY","099","","","","N","1250","2","THE CREW ARRIVED AT THE GP PLANT WITH 24 CARS. THEY HAD 18 STORAGE CARS TO PLACE IN THE POND SPUR TR","ACK. THE CONDUCTOR LINED THE POND SPUR SWITCH FOR THE MOVEMENT AND PLACED HIMSELF IN A POSITION OF S","AFETY AND PROCEEDED TO START THE SHOVE MOVEMENT. ONCE THE CONDUCTOR GOT DOWN TO HIS LAST 3 CARS FROM","BEING IN THE CLEAR HE NOTICED THE 8TH AND 9TH CARS WERE STARTING TO DERAIL AND HE STOPPED THE MOVEM","ENT.  MTZX 250037 AND GATX 7444 BEING DERAILED   .","","","","","","","","","","","0","31.16328","-85.07573","2","5","","","","SAFFOLD",
"24","08","BEAR","BER910424D","","","","","24","08","BEAR","BER910424D","","","24","08","28","12","30","AM","01","0","0","0","0","","AYER","316","25","62","4","1","000","E","","","0","5","N","TRACK 5","1","","2","GATX","222011","000","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","11851","0","M505","","0","0","0","0","M505","2","1","006","471501","","25C017","0","000000","0","0","0","0","0","","","","","3","1","","0","","","","68","","2024","0","0","0","0","0","0","MIDDLESEX","017","","","","N","","0","1 CAR SITTING ON TRACK 5 WAS SMASHED INTO BY FI2'S SHOVING MOVEMENT.","","","","","","","","","","","","","","","0","42.550923","-71.591193","2","5","","","","FREIGHT MAIN LINE",
"24","08","NS","157594","","","","","24","08","NS","157594","","","24","08","02","8","20","PM","12","0","0","0","0","","MACON","242.00","13","82","4","1","003","E","NOTR","1","0","7","Y","CT35","1","","2","GATX","226524","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2666","0","S007","","0","0","0","0","S007","2","1","005","98576","","13C021","0","000000","0","1","0","0","0","04","50","","","3","3","","1","","","","265","","2024","0","0","0","0","0","0","BIBB","021","","","","N","90","","GM23 HUMPING OUT OF RT04 PULLED THE PIN ON GATX 226524 (LINE 77) WITH A TARGET TRACK OF CT35.  GATX","226524 TRAVERSED THE LENGTH OF THE TRACK, WAS NOT CAUGHT WITH THE SKATES, AND SIDESWIPED A CUT OF CA","RS GM22 WAS PULLING FROM CT36 RESULTING IN GATX 226524 DERAILING.","","","","","","","","","","","","","0","32.81373","-83.622794","2","5","K","","","BRUNSWICK",
"24","08","NS","157594","","","","","24","08","NS","157594","","","24","08","02","8","20","PM","12","0","0","0","0","","MACON","242.00","13","82","4","1","005","E","NOTR","1","0","7","Y","CT36","1","","2","WFRX","914776","015","Y","","","000","","1","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","95910","0","S007","","0","0","0","0","S007","2","1","005","98576","","13C021","0","000000","0","0","1","0","0","","","","","1","3","","1","","","","265","","2024","0","0","0","0","0","0","BIBB","021","","","","N","1100","","GM23 HUMPING OUT OF RT04 PULLED THE PIN ON GATX 226524 (LINE 77) WITH A TARGET TRACK OF CT35.  GATX","226524 TRAVERSED THE LENGTH OF THE TRACK, WAS NOT CAUGHT WITH THE SKATES, AND SIDESWIPED A CUT OF CA","RS GM22 WAS PULLING FROM CT36 RESULTING IN GATX 226524 DERAILING.","","","","","","","","","","","","","0","32.81373","-83.622794","2","5","K","","","BRUNSWICK",
"24","04","CRSH","146850","","","","","24","04","CRSH","146850","","","24","04","03","3","30","PM","04","0","0","0","0","","LINDEN","001.00","34","45","2","3","000","E","FO16","2","0","7","N","LONG SIDING","1","0000","3","GPLX","077667","078","N","","","000","","2","0","0","0","0","0","0","0","0","0","46","0","32","0","0","0","0","0","0","0","2220","0","H306","","0","0","0","0","H306","1","2","003","16490","","34C039","0","000000","0","1","0","1","1","02","55","04","30","1","1","","Cl","","","","39","","2024","0","0","0","0","0","0","UNION","039","00","00","","N","4228","2","FM17 SIDESWIPED THE FO16 WHILE SHOVING.","","","","","","","","","","","","","","","0","40.642372","-74.204316","2","5","L","","","NORTH JERSEY",
"24","04","ATK","180337","24","04","NJTR","202405233","24","04","ATK","180337","","","24","04","04","2","20","PM","13","0","0","0","0","","LINDEN","0017.3","34","41","2","3","000","","","","0","","","TRACK B","4","9.5","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T404","","0","0","0","0","T404","1","4","059","12500","","34C039","0","000000","0","0","0","0","0","","","","","1","1","","6","","","","133","","2024","0","0","0","0","0","0","UNION","039","","","","","","","NJTR TRAIN 3247 REPORTED POWER LOSS AND ARCHING WHILE APPROACHING LINDEN STATION AS A RESULT OF PANT","OGRAPH DAMAGE TO LOCOMOTIVE 4536.","","","","","","","","","","","","","","","40.632902","-74.248391","1","1","A","D","J","NORTHEAST CORRIDOR",
"24","06","MNCW","82870","","","","","24","06","MNCW","82870","","526276V","24","06","27","9","5","PM","07","0","0","0","0","","DOVER PLAINS","76.6","36","74","4","1","045","E","971","1","0","3","Y","TRACK 01","4","","1","MNCW","006111","008","Y","","","000","","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","30573","0","M302","","0","1","0","1","M302","1","4","045","30573","","36C027","1","000000","0","1","0","1","0","03","33","03","53","1","1","","3","","","","124","","2024","0","0","0","0","0","1","DUTCHESS","027","","","","Y","664","1","THE OPERATOR OF A VEHICLE ACCIDENTALLY VEERED INTO THE ACTIVATED MILL STREET CROSSING, AND STRUCK TH","E REAR CAR OF TRAIN 971.","","","","","","","","","","","","","","0","41.740996","-73.576519","1","1","J","","","MNR HARLEM LINE",
"24","05","CSX","000218130","24","05","ATK","180267","24","05","CSX","000218130","","514378E","24","05","17","7","56","PM","07","0","0","0","0","","NORTH TONAWANDA","0015.7","36","63","3","2","000","E","","1","0","","","#2 MAIN","3","0004.2","1","","","000","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M308","","0","0","3","0","M308","1","3","052","24204","","36C063","0","000000","0","0","0","0","0","","","","","2","1","","1","","","","219","","2024","0","0","0","0","0","0","NIAGARA","063","","","","N","","","AMTRAK TRAIN P28117 COLLIDED WITH AN OCCUPIED 2002 DODGE PICKUP TRUCK RESULTING IN FATALITIES OF ALL","OCCUPANTS.  PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS). AMTRAK D","AMAGES : $30,000.00","","","","","","","","","","","","","","43.04758","-78.889951","1","1","","","","NIAGARA",
"24","06","UP","0624GL007","","","","","24","06","BNSF","TC0624105","","","24","06","10","5","50","AM","01","0","0","0","0","","SIOUX CITY","77.18","19","52","1","1","008","E","LNL3","1","3547","1","Y","YARD 130","4","44.8","1","TCBX","231229","028","Y","","","000","","2","0","0","0","0","0","0","0","0","0","28","0","1","0","0","4","0","0","0","0","54690","0","H702","","0","0","0","0","H702","1","4","008","119690","","19C193","0","000000","0","1","0","0","2","07","50","","","2","6","","CL","","","","251","","2024","0","0","0","0","0","0","WOODBURY","193","00","00","","N","1821","3","LNL37-09 WAS TRAVERSING OVER THE FLOYD SWITCH ON THE BNSF MAINLINE SWITCH. WHILE THE TRAIN WAS MOVIN","G OVER THE SWITCH, THE TRAINEE LINED THE SWITCH AND THIS RESULTED WITH DERAILING THE REAR 4 CARS OF","THE TRAIN. **BNSF TRACK DAMAGES = $65,000 DOLLARS**","","","","","","","","","","","","","0","42.524009","-96.376953","2","2","P","","","SIOUX CITY SUB",
"24","04","UP","0424GL018","","","","","24","04","UP","0424GL018","","","24","04","17","10","1","PM","01","0","0","0","0","","MASON CITY","190.95","19","43","4","2","004","E","MSSN","2","10726","1","Y","SINGLE MAIN TRACK","2","33.0","1","UP","008450","003","N","","","000","","3","0","0","0","0","1","0","0","0","0","85","0","30","0","0","8","0","0","0","0","484620","130901","T220","","0","0","0","0","T220","1","2","004","615521","","19C033","0","000000","0","1","0","1","0","01","11","01","11","1","6","","CL","","","","104","","2024","0","0","0","0","0","0","CERRO GORDO","033","00","00","","N","7022","2","MSSNP-17 TRAVELING SOUTHBOUND, AND TRAIN ENCOUNTERED A BROKEN RAIL AND DERAILED 1 LOCOMOTIVE AND 8 C","ARS.","","","","","","","","","","","","","","0","43.131603","-93.221218","1","1","J","D","R","MASON CITY SUB",
